Q969J5	Homo sapiens	Metazoa	263	21	3
P21570	Mus musculus	Metazoa	145	24	3
Q9Y279	Homo sapiens	Metazoa	399	19	3
P14217	Chlamydomonas reinhardtii	Viridiplantae	647	21	3
Q8J0K5	Talaromyces funiculosus	Fungi	282	39	3
O94985	Homo sapiens	Metazoa	981	28	3
Q9BX74	Homo sapiens	Metazoa	207	37	3
P60153	Homo sapiens	Metazoa	205	26	3
P10257	Oncorhynchus keta	Metazoa	137	24	3
P49259	Bos taurus	Metazoa	1463	20	3
Q5AMT2	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	308	18	3
P14625	Homo sapiens	Metazoa	803	21	3
Q6Z232	Oryza sativa subsp. japonica	Viridiplantae	146	42	3
P27919	Avena sativa	Viridiplantae	214	28	3
Q9UVI4	Claviceps fusiformis	Fungi	394	16	3
Q6UW88	Homo sapiens	Metazoa	154	22	3
Q10E50	Oryza sativa subsp. japonica	Viridiplantae	163	43	3
Q55GS3	Dictyostelium discoideum	Amoebozoa	607	19	3
Q8N441	Homo sapiens	Metazoa	504	24	3
P00724	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	532	19	3
P05367	Mus musculus	Metazoa	122	19	3
Q59Y31	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	533	21	3
P02701	Gallus gallus	Metazoa	152	24	3
P48819	Sus scrofa	Metazoa	459	19	3
Q9Y251	Homo sapiens	Metazoa	543	35	3
P0DQC1	Scolopendra dehaani	Metazoa	92	20	3
Q95P08	Scutigera coleoptrata	Metazoa	656	18	3
Q01682	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	463	18	3
P10968	Triticum aestivum	Viridiplantae	212	26	3
Q8N6C8	Homo sapiens	Metazoa	439	23	3
P0DUS7	Doratifera vulnerans	Metazoa	56	19	3
Q9BQ51	Homo sapiens	Metazoa	273	19	3
P29026	Rhizopus oligosporus	Fungi	540	22	3
I1SB12	Microdochium nivale	Fungi	495	22	3
G9M8X1	Nephotettix cincticeps	Metazoa	687	19	3
Q9HB40	Homo sapiens	Metazoa	452	26	4
O60602	Homo sapiens	Metazoa	858	20	4
P02779	Oryctolagus cuniculus	Metazoa	91	21	4
P35578	Zootoca vivipara	Metazoa	172	21	4
Q53B52	Ophiophagus hannah	Metazoa	78	21	4
P81511	Hirudo medicinalis	Metazoa	81	15	4
P43307	Homo sapiens	Metazoa	286	18	4
Q61885	Mus musculus	Metazoa	246	28	4
P01038	Gallus gallus	Metazoa	139	23	4
Q9UIK5	Homo sapiens	Metazoa	374	40	4
P14209	Homo sapiens	Metazoa	185	22	4
Q9GZX6	Homo sapiens	Metazoa	179	33	4
P43174	Ambrosia psilostachya	Viridiplantae	77	22	4
Q9UNE0	Homo sapiens	Metazoa	448	26	4
Q8MI35	Sus scrofa	Metazoa	152	32	4
P04552	Haliotis rufescens	Metazoa	154	18	4
Q7Z5A7	Homo sapiens	Metazoa	132	43	4
P55000	Homo sapiens	Metazoa	103	22	4
Q9U8X3	Tachypleus tridentatus	Metazoa	67	23	4
C0HL38	Trichonephila clavata	Metazoa	60	19	4
Q8LG54	Arabidopsis thaliana	Viridiplantae	130	21	4
Q64385	Mus musculus	Metazoa	432	23	4
Q9R1T7	Rattus norvegicus	Metazoa	200	20	4
P18181	Mus musculus	Metazoa	240	22	4
P54837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	20	4
P07994	Bos taurus	Metazoa	360	17	4
Q9NRM6	Homo sapiens	Metazoa	502	17	4
P81383	Ophiophagus hannah	Metazoa	491	20	4
Q8C1Q4	Mus musculus	Metazoa	291	21	4
A0A7J6K7I9	Toxoplasma gondii	Sar	553	64	4
P29241	Aplysia californica	Metazoa	282	24	4
P86872	Margaritifera margaritifera	Metazoa	260	19	4
P86407	Mesobuthus eupeus	Metazoa	75	22	4
P08541	Rattus norvegicus	Metazoa	530	23	4
I6RA76	Scolopendra mutilans	Metazoa	64	18	4
A0A0F7YZQ7	Conus victoriae	Metazoa	100	24	4
U6BLZ9	Penicillium canescens	Fungi	463	26	4
Q5G8A6	Tityus costatus	Metazoa	87	19	4
Q6IV20	Gallus gallus	Metazoa	104	22	4
Q06K61	Phlebotomus duboscqi	Metazoa	516	20	4
L8BRS3	Morus alba	Viridiplantae	209	18	4
Q8I817	Aplysia californica	Metazoa	88	19	4
Q2U4L7	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	690	20	4
Q96F46	Homo sapiens	Metazoa	866	32	4
Q90WJ9	Takifugu pardalis	Metazoa	391	20	4
Q8MI01	Bos taurus	Metazoa	330	23	4
Q96HE7	Homo sapiens	Metazoa	468	23	4
P07204	Homo sapiens	Metazoa	575	18	4
P0DMD3	Scolopendra mutilans	Metazoa	105	21	4
P55847	Penaeus japonicus	Metazoa	105	28	4
Q9VA83	Drosophila melanogaster	Metazoa	227	19	4
O48818	Arabidopsis thaliana	Viridiplantae	257	20	4
P14214	Tachypleus tridentatus	Metazoa	77	23	4
Q6UXD5	Homo sapiens	Metazoa	910	27	4
Q40975	Papaver rhoeas	Viridiplantae	139	19	4
P15226	Tityus serrulatus	Metazoa	84	20	4
H6U1I8	Tanacetum cinerariifolium	Viridiplantae	365	27	4
Q86YD3	Homo sapiens	Metazoa	366	26	4
P30919	Rattus norvegicus	Metazoa	345	23	4
P80109	Bos taurus	Metazoa	839	23	4
Q92765	Homo sapiens	Metazoa	325	32	4
P0CX77	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	25	4
P47178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	298	19	4
Q62813	Rattus norvegicus	Metazoa	338	28	4
P26732	Bombyx mori	Metazoa	92	19	4
P48765	Bos taurus	Metazoa	970	32	4
Q00193	Oryctolagus cuniculus	Metazoa	540	24	4
P06028	Homo sapiens	Metazoa	91	19	4
I6S7G5	Scolopendra mutilans	Metazoa	84	16	4
Q9U943	Locusta migratoria	Metazoa	3380	21	4
P23631	Latrodectus tredecimguttatus	Metazoa	1401	20	4
O60609	Homo sapiens	Metazoa	400	31	4
Q96AP7	Homo sapiens	Metazoa	390	29	4
A9UGV5	Oryza sativa subsp. japonica	Viridiplantae	68	30	4
Q99969	Homo sapiens	Metazoa	163	20	4
P31419	Manduca sexta	Metazoa	161	20	4
Q9NQ34	Homo sapiens	Metazoa	198	33	4
P12318	Homo sapiens	Metazoa	317	33	4
Q16927	Aedes aegypti	Metazoa	2169	46	4
Q9VH14	Drosophila melanogaster	Metazoa	210	27	4
P23142	Homo sapiens	Metazoa	703	29	4
Q9UKZ9	Homo sapiens	Metazoa	415	23	4
A0A2I6QB00	Trametes coccinea (strain BRFM310)	Fungi	418	18	4
P10820	Mus musculus	Metazoa	554	20	4
C7G3K3	Liocheles australasiae	Metazoa	80	21	4
Q8NBJ9	Homo sapiens	Metazoa	832	18	4
Q8NAC3	Homo sapiens	Metazoa	791	20	4
Q3UN54	Mus musculus	Metazoa	99	21	4
Q96FE7	Homo sapiens	Metazoa	263	21	4
A0A1W6EVM7	Ampulex compressa	Metazoa	50	26	4
P09479	Gallus gallus	Metazoa	456	20	4
P19594	Glycine max	Viridiplantae	158	21	4
P25291	Canis lupus familiaris	Metazoa	509	21	4
Q7SZI7	Xenopus laevis	Metazoa	1219	22	4
Q8MVA6	Ixodes scapularis	Metazoa	69	23	4
P31420	Manduca sexta	Metazoa	274	18	4
P21956	Mus musculus	Metazoa	463	22	4
P80188	Homo sapiens	Metazoa	198	20	4
Q61508	Mus musculus	Metazoa	559	19	4
P01139	Mus musculus	Metazoa	241	18	4
Q8GT41	Platanus acerifolia	Viridiplantae	179	23	4
Q27908	Pinctada fucata	Metazoa	447	17	4
P17690	Bos taurus	Metazoa	345	19	4
P15450	Apis mellifera	Metazoa	53	19	4
Q61400	Mus musculus	Metazoa	265	33	4
P16382	Mus musculus	Metazoa	810	25	4
G3MYZ3	Bos taurus	Metazoa	604	21	4
Q9P246	Homo sapiens	Metazoa	746	14	4
P20740	Gallus gallus	Metazoa	1473	36	4
A0A1L6K371	Juglans nigra	Viridiplantae	510	23	4
P0C1B3	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	499	21	4
O14412	Orpinomyces sp. (strain PC-2)	Fungi	245	29	4
Q9BWV1	Homo sapiens	Metazoa	1114	30	4
Q9SLP4	Tulipa saxatilis subsp. bakeri	Viridiplantae	314	26	4
Q7KRU8	Drosophila melanogaster	Metazoa	205	19	4
P04062	Homo sapiens	Metazoa	536	39	4
Q16568	Homo sapiens	Metazoa	116	27	4
A0A2I8B346	Paralithodes camtschaticus	Metazoa	62	23	4
Q63372	Rattus norvegicus	Metazoa	1530	30	4
P01068	Ananas comosus	Viridiplantae	246	19	4
Q9Z0K8	Mus musculus	Metazoa	512	23	4
Q96BF3	Homo sapiens	Metazoa	282	22	4
P29460	Homo sapiens	Metazoa	328	22	4
Q9UAH3	Pinctada fucata	Metazoa	129	23	4
C0HKM3	Conus purpurascens	Metazoa	458	18	4
F1N5C8	Bos taurus	Metazoa	445	22	4
Q01460	Rattus norvegicus	Metazoa	367	23	4
P80748	Homo sapiens	Metazoa	117	17	4
Q8N126	Homo sapiens	Metazoa	398	24	4
P49125	Latrodectus tredecimguttatus	Metazoa	88	18	4
Q99519	Homo sapiens	Metazoa	415	47	4
Q8N4F0	Homo sapiens	Metazoa	458	20	4
Q8T4J9	Manduca sexta	Metazoa	180	15	4
P05059	Bos taurus	Metazoa	449	18	4
Q86YL7	Homo sapiens	Metazoa	162	22	4
P43497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	92	20	4
O60931	Homo sapiens	Metazoa	367	22	4
P80060	Locusta migratoria	Metazoa	92	19	4
Q92643	Homo sapiens	Metazoa	395	27	4
P01350	Homo sapiens	Metazoa	101	21	4
P21978	Leishmania amazonensis	Discoba	476	32	4
Q24824	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Amoebozoa	96	19	4
P27275	Amaranthus caudatus	Viridiplantae	86	25	4
Q27967	Bos taurus	Metazoa	203	23	4
P0DL40	Vespa magnifica	Metazoa	67	21	4
O61668	Olivierus martensii	Metazoa	88	18	4
P29459	Homo sapiens	Metazoa	219	22	4
Q9PVW8	Silurus asotus	Metazoa	308	23	4
Q63617	Rattus norvegicus	Metazoa	999	32	4
G5ED35	Caenorhabditis elegans	Metazoa	135	20	4
P01168	Sus scrofa	Metazoa	116	24	4
Q76IQ4	Oncorhynchus mykiss	Metazoa	111	26	4
Q94637	Oscheius tipulae	Metazoa	1648	15	4
Q7TQN3	Mus musculus	Metazoa	571	29	4
E0XKJ8	Tabanus yao	Metazoa	256	16	4
Q15399	Homo sapiens	Metazoa	786	24	4
O02826	Sus scrofa	Metazoa	111	20	4
P80022	Solanum lycopersicum	Viridiplantae	230	25	4
P16150	Homo sapiens	Metazoa	400	19	4
P20826	Mus musculus	Metazoa	273	25	4
Q9Y5Q6	Homo sapiens	Metazoa	135	22	4
A6XMY0	Hyas araneus	Metazoa	64	25	4
P03998	Limulus polyphemus	Metazoa	195	20	4
C4NZN9	Hyas araneus	Metazoa	131	16	4
P30440	Felis catus	Metazoa	109	17	4
Q8TDQ1	Homo sapiens	Metazoa	290	19	4
P17813	Homo sapiens	Metazoa	658	25	4
Q05895	Mus musculus	Metazoa	956	21	4
Q9NRC9	Homo sapiens	Metazoa	128	17	4
Q6UW10	Homo sapiens	Metazoa	78	19	4
Q63415	Rattus norvegicus	Metazoa	937	45	4
Q3L1D1	Agaricus bisporus	Fungi	594	25	4
Q20224	Caenorhabditis elegans	Metazoa	161	19	4
P07359	Homo sapiens	Metazoa	652	16	4
Q61789	Mus musculus	Metazoa	3330	31	4
Q6XE38	Homo sapiens	Metazoa	83	21	5
P20507	Chlamydomonas reinhardtii	Viridiplantae	377	20	5
P52823	Homo sapiens	Metazoa	247	17	5
Q8WP90	Solenopsis invicta	Metazoa	153	19	5
Q86QT3	Centruroides noxius	Metazoa	62	20	5
P22301	Homo sapiens	Metazoa	178	18	5
P55899	Homo sapiens	Metazoa	365	23	5
P67876	Aspergillus restrictus	Fungi	176	27	5
P69770	Conus marmoreus	Metazoa	94	25	5
P11215	Homo sapiens	Metazoa	1152	16	5
P80686	Tenebrio molitor	Metazoa	211	16	5
Q9TY95	Plasmodium falciparum (isolate 3D7)	Sar	997	22	5
P11438	Mus musculus	Metazoa	406	24	5
P15270	Dictyostelium discoideum	Amoebozoa	424	23	5
P25116	Homo sapiens	Metazoa	425	21	5
P05067	Homo sapiens	Metazoa	770	17	5
Q5WPZ4	Lutzomyia longipalpis	Metazoa	115	22	5
Q8BPM6	Mus musculus	Metazoa	367	31	5
O43852	Homo sapiens	Metazoa	315	19	5
P48439	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	350	22	5
Q9NZV1	Homo sapiens	Metazoa	1036	34	5
Q9H9K5	Homo sapiens	Metazoa	563	26	5
Q8NI17	Homo sapiens	Metazoa	732	19	5
Q07654	Homo sapiens	Metazoa	80	21	5
Q15762	Homo sapiens	Metazoa	336	18	5
P26842	Homo sapiens	Metazoa	260	19	5
Q76FB0	Cyanidium caldarium	Rhodophyta	155	20	5
P05164	Homo sapiens	Metazoa	745	48	5
Q84UV8	Nicotiana langsdorffii x Nicotiana sanderae	Viridiplantae	274	25	5
P00635	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467	17	5
P25942	Homo sapiens	Metazoa	277	20	5
C5P3X6	Coccidioides posadasii (strain C735)	Fungi	276	18	5
Q8WMP9	Bos taurus	Metazoa	407	29	5
O14773	Homo sapiens	Metazoa	563	19	5
P42578	Lymnaea stagnalis	Metazoa	239	18	5
Q14802	Homo sapiens	Metazoa	87	20	5
P0C8G6	Pomacea canaliculata	Metazoa	565	26	5
Q9TVX3	Olivierus martensii	Metazoa	61	28	5
Q03405	Homo sapiens	Metazoa	335	22	5
P09470	Mus musculus	Metazoa	1312	34	5
Q95P90	Olivierus martensii	Metazoa	94	22	5
P01833	Homo sapiens	Metazoa	764	18	5
Q8MP06	Tyria jacobaeae	Metazoa	456	22	5
P18428	Homo sapiens	Metazoa	481	25	5
Q70SU7	Salvelinus alpinus	Metazoa	342	19	5
P56722	Bos taurus	Metazoa	979	34	5
Q53NL5	Oryza sativa subsp. japonica	Viridiplantae	290	27	5
Q27085	Tachypleus tridentatus	Metazoa	418	24	5
Q8S2W4	Arabidopsis thaliana	Viridiplantae	61	22	5
Q6UX52	Homo sapiens	Metazoa	265	20	5
P23515	Homo sapiens	Metazoa	440	24	5
O43155	Homo sapiens	Metazoa	660	35	5
P82143	Gloydius brevicaudus siniticus	Metazoa	200	19	5
P18684	Protophormia terraenovae	Metazoa	101	18	5
Q01129	Rattus norvegicus	Metazoa	354	16	5
O55232	Rattus norvegicus	Metazoa	130	32	5
P48307	Homo sapiens	Metazoa	235	22	5
P80915	Macadamia integrifolia	Viridiplantae	102	26	5
P13725	Homo sapiens	Metazoa	252	25	5
P04275	Homo sapiens	Metazoa	2813	22	5
Q6E0U4	Homo sapiens	Metazoa	476	21	5
Q12396	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444	46	5
P02652	Homo sapiens	Metazoa	100	18	5
Q6T6C2	Theromyzon tessulatum	Metazoa	97	22	5
P81492	Hirudinaria manillensis	Metazoa	84	20	5
P01579	Homo sapiens	Metazoa	166	23	5
P00996	Bos taurus	Metazoa	79	23	5
O42807	Aspergillus niger	Fungi	281	21	5
Q8TD06	Homo sapiens	Metazoa	166	21	5
P31358	Homo sapiens	Metazoa	61	24	5
O54861	Rattus norvegicus	Metazoa	825	31	5
Q96HF1	Homo sapiens	Metazoa	295	24	5
F1NSM7	Gallus gallus	Metazoa	743	18	5
P55083	Homo sapiens	Metazoa	255	21	5
Q8RUW5	Arabidopsis thaliana	Viridiplantae	433	19	5
Q9N4D8	Caenorhabditis elegans	Metazoa	123	17	5
O35701	Mus musculus	Metazoa	481	27	5
A7L035	Chironex fleckeri	Metazoa	456	20	5
Q9LLT1	Juniperus virginiana	Viridiplantae	367	21	5
P07602	Homo sapiens	Metazoa	524	16	5
P24052	Gallus gallus	Metazoa	142	21	5
Q13433	Homo sapiens	Metazoa	755	28	5
P29007	Bombina orientalis	Metazoa	155	31	5
G5EC68	Caenorhabditis elegans	Metazoa	85	17	5
Q12546	Aspergillus ficuum	Fungi	614	22	5
Q12127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	18	5
P81941	Pseudopleuronectes americanus	Metazoa	68	22	5
O55038	Mus musculus	Metazoa	109	21	5
P01070	Glycine max	Viridiplantae	216	24	5
P01297	Sus scrofa	Metazoa	121	24	5
Q9BZR6	Homo sapiens	Metazoa	473	26	5
Q9NPG1	Homo sapiens	Metazoa	666	22	5
Q8WZI8	Aspergillus niger	Fungi	521	17	5
O43291	Homo sapiens	Metazoa	252	27	5
O95715	Homo sapiens	Metazoa	111	34	5
P42579	Lymnaea stagnalis	Metazoa	100	23	5
Q8NBK3	Homo sapiens	Metazoa	374	33	5
P12024	Drosophila melanogaster	Metazoa	1315	29	5
P13598	Homo sapiens	Metazoa	275	24	5
P02814	Homo sapiens	Metazoa	79	22	5
O14625	Homo sapiens	Metazoa	94	21	5
P23389	Bos taurus	Metazoa	646	20	5
Q05928	Mus musculus	Metazoa	177	31	5
P43077	Candida albicans	Fungi	562	22	5
Q8JFQ0	Bombina maxima	Metazoa	96	19	5
P21837	Dictyostelium discoideum	Amoebozoa	550	19	5
O18998	Oryctolagus cuniculus	Metazoa	281	21	5
P53616	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	24	5
Q653V7	Oryza sativa subsp. japonica	Viridiplantae	885	33	5
A0A0R4I951	Scolopendra dehaani	Metazoa	70	23	5
P10764	Ovis aries	Metazoa	179	24	5
Q6UW56	Homo sapiens	Metazoa	229	30	5
P27731	Gallus gallus	Metazoa	150	20	5
P07981	Hypocrea jecorina	Fungi	459	22	5
P01903	Homo sapiens	Metazoa	254	25	5
P18657	Macaca fascicularis	Metazoa	83	26	5
Q9BZM5	Homo sapiens	Metazoa	246	25	5
P84777	Tityus discrepans	Metazoa	61	23	5
P06205	Limulus polyphemus	Metazoa	242	24	5
Q969N2	Homo sapiens	Metazoa	578	21	5
P83869	Drosophila melanogaster	Metazoa	46	22	5
P81999	Canis lupus familiaris	Metazoa	358	22	5
P50895	Homo sapiens	Metazoa	628	31	5
P55203	Bos taurus	Metazoa	1110	56	5
Q86Y78	Homo sapiens	Metazoa	171	22	5
P04217	Homo sapiens	Metazoa	495	21	5
Q7ZZN8	Naja atra	Metazoa	238	19	5
P23438	Canis lupus familiaris	Metazoa	183	17	5
P10762	Locusta migratoria	Metazoa	179	16	5
P18510	Homo sapiens	Metazoa	177	25	5
P84843	Hybomitra bimaculata	Metazoa	76	20	5
Q8I7X1	Porcellio scaber	Metazoa	145	21	5
P45561	Sus scrofa	Metazoa	189	16	5
P81702	Ceratocystis fimbriata f. sp. platani	Fungi	134	14	5
Q10ST8	Oryza sativa subsp. japonica	Viridiplantae	96	27	5
Q6UXK5	Homo sapiens	Metazoa	716	25	5
P02783	Rattus norvegicus	Metazoa	112	21	5
P49256	Canis lupus familiaris	Metazoa	356	44	5
Q5ZPR3	Homo sapiens	Metazoa	534	28	5
P32004	Homo sapiens	Metazoa	1257	19	5
Q9SU40	Arabidopsis thaliana	Viridiplantae	587	20	5
P25033	Hyalophora cecropia	Metazoa	413	19	5
P02780	Rattus norvegicus	Metazoa	95	18	5
A0A1S3PBB7	Salmo salar	Metazoa	375	23	5
O97939	Sus scrofa	Metazoa	1142	38	5
Q90W22	Aquarana catesbeiana	Metazoa	114	24	5
P82358	Acanthoscurria gomesiana	Metazoa	84	23	5
Q9H6E4	Homo sapiens	Metazoa	229	22	5
D3GDK4	Cryptopygus antarcticus	Metazoa	225	15	5
A1IKL2	Anisakis simplex	Metazoa	152	18	5
P09486	Homo sapiens	Metazoa	303	17	5
P22894	Homo sapiens	Metazoa	467	20	5
Q5BGU9	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	366	18	5
P80356	Avena sativa	Viridiplantae	220	19	5
O43866	Homo sapiens	Metazoa	347	19	5
P0DUS5	Doratifera vulnerans	Metazoa	57	24	5
Q96S96	Homo sapiens	Metazoa	227	22	5
A6MEY4	Bungarus fasciatus	Metazoa	145	27	5
O14786	Homo sapiens	Metazoa	923	21	5
P81264	Bos taurus	Metazoa	98	22	5
P19324	Mus musculus	Metazoa	417	17	5
Q4V4I9	Drosophila melanogaster	Metazoa	182	22	5
Q95NY5	Anopheles stephensi	Metazoa	315	18	5
P02760	Homo sapiens	Metazoa	352	19	5
P45478	Bos taurus	Metazoa	306	27	5
Q62867	Rattus norvegicus	Metazoa	317	24	5
Q6ASY2	Oryza sativa subsp. japonica	Viridiplantae	178	26	5
P81827	Rattus norvegicus	Metazoa	101	21	5
Q8X150	Gaeumannomyces tritici	Fungi	618	16	5
C0HLA0	Chamaecyparis obtusa	Viridiplantae	556	28	5
Q39688	Daucus carota	Viridiplantae	389	24	5
O95866	Homo sapiens	Metazoa	241	17	5
P06332	Mus musculus	Metazoa	457	26	5
Q09140	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1448	18	5
P47710	Homo sapiens	Metazoa	185	15	0
P01269	Sus scrofa	Metazoa	115	25	0
P14384	Homo sapiens	Metazoa	443	17	0
Q14210	Homo sapiens	Metazoa	128	20	0
O18994	Sus scrofa	Metazoa	219	21	0
Q8ISL8	Apis mellifera	Metazoa	78	24	0
P11911	Mus musculus	Metazoa	220	28	0
Q14392	Homo sapiens	Metazoa	662	19	0
P22362	Homo sapiens	Metazoa	96	23	0
P29320	Homo sapiens	Metazoa	983	20	0
O15455	Homo sapiens	Metazoa	904	23	0
Q8WQK0	Cotesia rubecula	Metazoa	65	23	0
Q9Y5U5	Homo sapiens	Metazoa	241	25	0
P61312	Rattus norvegicus	Metazoa	146	25	0
A1X159	Perna viridis	Metazoa	431	20	0
O64392	Triticum aestivum	Viridiplantae	146	21	0
Q8NBM8	Homo sapiens	Metazoa	494	22	0
Q875I9	Aspergillus fumigatus	Fungi	238	17	0
P01591	Homo sapiens	Metazoa	159	22	0
O18330	Apis mellifera	Metazoa	432	19	0
Q92563	Homo sapiens	Metazoa	424	22	0
P62520	Chilobrachys guangxiensis	Metazoa	63	27	0
P02649	Homo sapiens	Metazoa	317	18	0
Q0ZS87	Phlebotomus perniciosus	Metazoa	393	18	0
Q95JC9	Sus scrofa	Metazoa	676	16	0
Q7Q7R8	Anopheles gambiae	Metazoa	89	29	0
Q8NK90	Aspergillus kawachii (strain NBRC 4308)	Fungi	628	25	0
A0A7M6UMR7	Apis mellifera	Metazoa	1010	16	0
P02466	Rattus norvegicus	Metazoa	1372	22	0
Q5PP12	Arabidopsis thaliana	Viridiplantae	69	25	0
C9K4X8	Patiria pectinifera	Metazoa	116	29	0
P07507	Bos taurus	Metazoa	103	19	0
Q5D710	Scylla serrata	Metazoa	126	24	0
P54660	Dictyostelium discoideum	Amoebozoa	143	22	0
P20333	Homo sapiens	Metazoa	461	22	0
O01949	Aedes aegypti	Metazoa	273	19	0
P61916	Homo sapiens	Metazoa	151	19	0
P33681	Homo sapiens	Metazoa	288	34	0
P18761	Mus musculus	Metazoa	317	17	0
P80392	Meleagris gallopavo	Metazoa	64	28	0
P86929	Metaphire guillelmi	Metazoa	73	14	0
P28039	Homo sapiens	Metazoa	575	23	0
O95633	Homo sapiens	Metazoa	263	26	0
P04844	Homo sapiens	Metazoa	631	22	0
Q13421	Homo sapiens	Metazoa	630	36	0
P15261	Mus musculus	Metazoa	477	25	0
P23044	Robillarda sp. (strain Y-20)	Fungi	385	17	0
P42705	Canis lupus familiaris	Metazoa	352	23	0
O96059	Bombyx mori	Metazoa	66	24	0
P05090	Homo sapiens	Metazoa	189	20	0
Q8MJV4	Bos taurus	Metazoa	122	24	0
P09586	Mus musculus	Metazoa	222	31	0
Q9NPF0	Homo sapiens	Metazoa	282	35	0
Q96LA5	Homo sapiens	Metazoa	508	19	0
Q62192	Mus musculus	Metazoa	661	20	0
Q07081	Aquarana catesbeiana	Metazoa	464	16	0
Q08481	Mus musculus	Metazoa	727	17	0
P51460	Homo sapiens	Metazoa	131	20	0
O80323	Pyrus pyrifolia	Viridiplantae	222	22	0
Q9H1M4	Homo sapiens	Metazoa	99	20	0
Q03383	Bombyx mori	Metazoa	400	16	0
P0DQE1	Scolopendra dehaani	Metazoa	109	23	0
P20656	Saponaria officinalis	Viridiplantae	299	24	0
P85261	Actinidia chinensis var. chinensis	Viridiplantae	213	24	0
Q91XZ4	Mus musculus	Metazoa	772	28	0
P02896	Trypanosoma brucei brucei	Discoba	526	33	0
Q25589	Faxonius limosus	Metazoa	135	26	0
E0D877	Aedes albopictus	Metazoa	564	25	0
P24792	Cucurbita maxima	Viridiplantae	579	30	0
Q8T9R8	Stomoxys calcitrans	Metazoa	67	24	0
Q8MMH0	Pimpla hypochondriaca	Metazoa	109	21	0
Q13651	Homo sapiens	Metazoa	578	21	0
P81054	Grifola frondosa	Fungi	348	18	0
Q945U0	Phytophthora sojae	Sar	257	28	0
P42264	Rattus norvegicus	Metazoa	919	31	0
Q6GU94	Centruroides limpidus	Metazoa	56	24	0
P20757	Ovis aries	Metazoa	476	24	0
Q8NC67	Homo sapiens	Metazoa	525	22	0
Q5EPH2	Rhipicephalus bursa	Metazoa	97	22	0
Q969Z4	Homo sapiens	Metazoa	430	25	0
Q4WL81	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	234	20	0
P02462	Homo sapiens	Metazoa	1669	27	0
P31096	Bos taurus	Metazoa	278	16	0
Q99013	Pseudopleuronectes americanus	Metazoa	82	23	0
Q589G4	Anoplius samariensis	Metazoa	75	17	0
Q9GQV7	Aedes aegypti	Metazoa	128	22	0
Q8WPJ2	Mytilus edulis	Metazoa	367	17	0
P83508	Cavia porcellus	Metazoa	170	16	0
Q8J0D2	Geotrichum sp. (strain M128)	Fungi	812	23	0
P59665	Homo sapiens	Metazoa	94	19	0
P01148	Homo sapiens	Metazoa	92	23	0
P15196	Oryctolagus cuniculus	Metazoa	398	31	0
P27797	Homo sapiens	Metazoa	417	17	0
Q08334	Homo sapiens	Metazoa	325	19	0
P49767	Homo sapiens	Metazoa	419	31	0
P0DUT0	Doratifera vulnerans	Metazoa	46	19	0
P67788	Manduca sexta	Metazoa	65	19	0
P78581	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	588	18	0
P01588	Homo sapiens	Metazoa	193	27	0
P01538	Viscum album	Viridiplantae	111	26	0
P31836	Bos taurus	Metazoa	853	19	0
Q9ZT66	Zea mays	Viridiplantae	303	43	0
P48842	Aspergillus aculeatus	Fungi	350	16	0
Q15465	Homo sapiens	Metazoa	462	23	0
D3Z9M3	Rattus norvegicus	Metazoa	109	16	0
Q9UKY0	Homo sapiens	Metazoa	176	25	0
P35053	Rattus norvegicus	Metazoa	558	23	0
Q39962	Hevea brasiliensis	Viridiplantae	238	31	0
Q8N766	Homo sapiens	Metazoa	993	22	0
P17715	Octodon degus	Metazoa	109	24	0
Q9NTU7	Homo sapiens	Metazoa	201	27	0
Q9LXD6	Arabidopsis thaliana	Viridiplantae	773	23	0
B3STN5	Nosema bombycis (strain CQ1 / CVCC 102059)	Fungi	278	19	0
Q28173	Bos taurus	Metazoa	416	22	0
Q968Z6	Dictyostelium discoideum	Amoebozoa	557	19	0
Q05091	Pyrus communis	Viridiplantae	330	24	0
P14448	Gallus gallus	Metazoa	741	18	0
